Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Weekday
381.0,3.0,24.7,84.0,0.7,694.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
266.0,4.0,24.3,83.0,0.7,621.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
327.0,5.0,23.9,83.0,0.4,780.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
695.0,6.0,23.7,83.0,0.1,713.0,20.6,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1308.0,7.0,24.2,74.0,0.7,656.0,19.2,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1944.0,8.0,25.8,71.0,0.4,760.0,20.1,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
982.0,9.0,27.2,59.0,0.4,948.0,18.4,1.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
722.0,10.0,28.9,61.0,1.5,941.0,20.6,2.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
701.0,11.0,30.2,53.0,2.2,1143.0,19.5,2.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
780.0,12.0,31.2,51.0,2.0,1101.0,19.8,2.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
778.0,13.0,32.1,51.0,2.3,776.0,20.6,2.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
762.0,14.0,32.7,49.0,1.5,765.0,20.5,2.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
776.0,15.0,32.9,46.0,2.5,1248.0,19.7,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
912.0,16.0,33.1,42.0,2.9,1712.0,18.4,2.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1596.0,17.0,32.6,46.0,2.8,1560.0,19.4,1.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542.0,18.0,32.0,50.0,2.6,1374.0,20.2,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2281.0,19.0,30.6,54.0,2.8,1531.0,20.2,0.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2202.0,20.0,28.8,66.0,1.9,1209.0,21.8,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2188.0,21.0,28.0,69.0,1.8,1140.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1980.0,22.0,27.2,73.0,1.5,1005.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1354.0,23.0,26.4,76.0,0.6,959.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1068.0,0.0,25.9,76.0,1.3,984.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
824.0,1.0,25.4,79.0,0.8,924.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
591.0,2.0,24.8,80.0,1.5,888.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
393.0,3.0,24.4,85.0,0.6,678.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
231.0,4.0,24.0,87.0,0.9,582.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
329.0,5.0,23.6,88.0,0.2,604.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
672.0,6.0,23.3,83.0,0.2,875.0,20.2,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1315.0,7.0,23.6,75.0,0.9,856.0,18.9,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1993.0,8.0,25.5,65.0,0.9,833.0,18.4,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
985.0,9.0,27.6,62.0,1.5,1043.0,19.6,1.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
695.0,10.0,29.4,56.0,2.2,1153.0,19.7,2.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
687.0,11.0,30.7,48.0,1.6,1705.0,18.4,2.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
828.0,12.0,31.7,42.0,2.6,1868.0,17.2,3.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
798.0,13.0,32.6,47.0,2.7,1641.0,19.8,3.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
722.0,14.0,33.1,47.0,2.5,1785.0,20.2,3.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
827.0,15.0,33.7,41.0,2.5,1924.0,18.6,3.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1017.0,16.0,33.7,43.0,2.7,1890.0,19.3,2.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1536.0,17.0,34.0,44.0,2.3,1891.0,20.0,1.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542.0,18.0,33.0,51.0,2.4,1566.0,21.5,1.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2245.0,19.0,31.6,58.0,2.3,1556.0,22.3,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2114.0,20.0,29.8,62.0,2.9,1931.0,21.7,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2122.0,21.0,28.8,69.0,2.4,1619.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1870.0,22.0,28.0,76.0,1.5,1542.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1318.0,23.0,27.2,78.0,1.9,1601.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1041.0,0.0,26.7,80.0,1.4,1465.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
773.0,1.0,26.1,81.0,1.6,1409.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
557.0,2.0,25.7,84.0,0.1,1293.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
428.0,3.0,25.4,84.0,0.9,1174.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
267.0,4.0,25.1,83.0,0.0,1253.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
327.0,5.0,24.9,83.0,0.3,1207.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
672.0,6.0,24.6,82.0,0.2,1157.0,21.3,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1251.0,7.0,25.2,75.0,0.6,1056.0,20.4,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1896.0,8.0,26.6,70.0,1.3,1062.0,20.6,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1029.0,9.0,28.4,65.0,1.2,806.0,21.1,1.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
641.0,10.0,29.8,59.0,1.2,973.0,20.9,2.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
791.0,11.0,31.6,54.0,1.3,990.0,21.1,2.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
822.0,12.0,32.6,51.0,2.1,800.0,21.1,3.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
805.0,13.0,32.4,54.0,2.4,708.0,21.8,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
741.0,14.0,33.4,52.0,2.7,685.0,22.1,2.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
794.0,15.0,34.1,45.0,2.4,1110.0,20.4,2.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
928.0,16.0,34.3,45.0,2.3,1466.0,20.6,2.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1468.0,17.0,34.3,44.0,2.1,1704.0,20.2,1.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542.0,18.0,33.9,42.0,2.0,1969.0,19.1,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2084.0,19.0,32.9,44.0,2.0,1985.0,19.0,0.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1888.0,20.0,30.9,51.0,2.2,2000.0,19.5,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1869.0,21.0,29.8,59.0,1.4,2000.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1782.0,22.0,28.8,65.0,1.3,1988.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1426.0,23.0,28.2,70.0,1.3,1811.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1132.0,0.0,27.5,73.0,1.1,1834.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
945.0,1.0,27.0,74.0,1.1,1833.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
684.0,2.0,26.4,72.0,0.2,1766.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
477.0,3.0,26.1,74.0,0.1,1683.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
347.0,4.0,25.6,77.0,1.2,1203.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292.0,5.0,25.0,78.0,0.3,1474.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
381.0,6.0,24.9,76.0,0.0,1473.0,20.3,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
491.0,7.0,25.3,71.0,0.4,1226.0,19.6,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,8.0,27.4,63.0,0.9,1043.0,19.7,1.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
729.0,9.0,29.6,57.0,0.9,977.0,20.1,1.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
699.0,10.0,31.4,51.0,1.1,847.0,20.0,2.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
676.0,11.0,32.9,45.0,2.1,1020.0,19.3,2.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
735.0,12.0,34.2,35.0,1.8,1528.0,16.5,3.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
727.0,13.0,35.2,34.0,1.8,1636.0,16.9,3.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
682.0,14.0,36.3,34.0,1.3,1493.0,17.9,3.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
785.0,15.0,36.5,35.0,3.0,1355.0,18.5,2.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883.0,16.0,36.8,30.0,2.8,1756.0,16.3,2.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1011.0,17.0,36.3,36.0,3.1,1972.0,18.8,1.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1202.0,18.0,35.0,42.0,2.9,1953.0,20.1,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1423.0,19.0,33.4,51.0,2.6,2000.0,21.8,0.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1655.0,20.0,31.5,53.0,1.8,2000.0,20.7,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1731.0,21.0,30.2,54.0,1.8,2000.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1588.0,22.0,29.4,55.0,1.4,2000.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1288.0,23.0,28.8,56.0,1.6,2000.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1088.0,0.0,28.1,56.0,0.2,2000.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
772.0,1.0,27.3,60.0,0.8,2000.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
587.0,2.0,26.8,63.0,0.6,2000.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
438.0,3.0,26.3,63.0,0.2,2000.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
270.0,4.0,25.9,71.0,0.3,2000.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
256.0,5.0,25.5,72.0,0.4,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
286.0,6.0,25.3,73.0,0.6,1979.0,20.1,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360.0,7.0,25.8,67.0,0.9,1773.0,19.1,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
477.0,8.0,27.9,60.0,0.6,1835.0,19.4,1.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
526.0,9.0,30.5,54.0,0.9,1907.0,20.1,1.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
522.0,10.0,32.2,50.0,0.8,1881.0,20.4,2.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
499.0,11.0,33.8,45.0,1.9,1928.0,20.2,2.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
560.0,12.0,35.5,39.0,1.9,1803.0,19.4,3.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
569.0,13.0,36.7,33.0,1.8,1911.0,17.7,3.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
565.0,14.0,37.4,34.0,2.3,1860.0,18.8,3.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
632.0,15.0,37.5,33.0,2.0,1816.0,18.4,2.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
771.0,16.0,37.8,31.0,2.5,1929.0,17.7,2.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
965.0,17.0,37.6,33.0,2.1,1837.0,18.5,1.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1212.0,18.0,36.3,35.0,3.0,1860.0,18.3,0.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1478.0,19.0,34.5,47.0,2.8,1762.0,21.5,0.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1688.0,20.0,33.3,50.0,2.3,1706.0,21.4,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1666.0,21.0,32.3,50.0,1.7,1784.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1346.0,22.0,31.7,51.0,1.4,1742.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030.0,23.0,31.2,52.0,1.5,1670.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
792.0,0.0,30.6,50.0,2.3,1631.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542.0,1.0,30.0,52.0,1.5,1774.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
382.0,2.0,29.7,53.0,1.4,1682.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238.0,3.0,29.6,50.0,2.1,1970.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
174.0,4.0,29.3,51.0,0.9,1498.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,5.0,29.3,55.0,1.6,2000.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
652.0,6.0,29.2,58.0,1.7,2000.0,20.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1241.0,7.0,29.3,58.0,0.8,2000.0,20.1,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1889.0,8.0,30.0,56.0,0.9,2000.0,20.2,0.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
985.0,9.0,31.0,55.0,1.5,1945.0,20.8,1.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
636.0,10.0,31.8,51.0,1.5,1900.0,20.4,1.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
611.0,11.0,32.7,48.0,2.2,1908.0,20.2,2.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
655.0,12.0,34.1,47.0,2.3,1862.0,21.1,2.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
688.0,13.0,33.8,47.0,1.7,1887.0,20.9,1.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
670.0,14.0,34.3,45.0,2.2,1967.0,20.6,1.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
739.0,15.0,35.4,46.0,2.2,1861.0,22.0,2.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
960.0,16.0,34.8,47.0,2.2,1839.0,21.8,1.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1310.0,17.0,34.8,49.0,3.0,1866.0,22.5,1.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542.0,18.0,33.9,53.0,3.2,1886.0,22.9,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2112.0,19.0,32.6,58.0,3.2,1962.0,23.2,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2051.0,20.0,31.5,61.0,1.8,2000.0,23.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1994.0,21.0,30.8,60.0,1.8,2000.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1697.0,22.0,30.3,60.0,1.8,2000.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1157.0,23.0,30.0,58.0,1.6,2000.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
874.0,0.0,29.6,61.0,1.0,2000.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
715.0,1.0,29.1,64.0,1.2,2000.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
487.0,2.0,28.6,66.0,0.9,2000.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
332.0,3.0,28.2,65.0,0.3,1999.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
218.0,4.0,27.8,67.0,0.2,1982.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
306.0,5.0,27.5,70.0,0.1,1976.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
673.0,6.0,27.2,71.0,0.8,1920.0,21.4,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1213.0,7.0,27.8,63.0,1.2,1781.0,20.1,0.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1820.0,8.0,29.9,59.0,0.8,1727.0,21.0,1.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
926.0,9.0,31.7,59.0,1.0,1706.0,22.6,1.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
610.0,10.0,32.4,54.0,0.9,1631.0,21.8,1.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
620.0,11.0,33.9,46.0,1.6,1387.0,20.6,2.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
671.0,12.0,34.5,50.0,1.4,1901.0,22.5,1.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
688.0,13.0,36.4,41.0,1.3,1655.0,21.0,2.86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
649.0,14.0,35.8,49.0,2.8,1264.0,23.4,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
735.0,15.0,35.8,47.0,2.2,1029.0,22.7,1.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
834.0,16.0,34.9,51.0,2.0,1221.0,23.2,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1297.0,17.0,34.9,51.0,2.2,1235.0,23.2,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2300.0,18.0,34.9,53.0,2.2,1296.0,23.8,0.86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1968.0,19.0,33.1,57.0,2.2,1670.0,23.4,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1834.0,20.0,31.1,63.0,2.0,1542.0,23.2,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1899.0,21.0,30.2,65.0,2.3,1642.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1773.0,22.0,29.8,66.0,3.2,1511.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1193.0,23.0,29.3,66.0,2.8,1854.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
939.0,0.0,28.9,66.0,2.2,2000.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
726.0,1.0,28.7,67.0,2.6,2000.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
499.0,2.0,28.8,68.0,1.8,2000.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
327.0,3.0,28.9,69.0,2.8,1871.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
212.0,4.0,28.5,74.0,2.6,1549.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
299.0,5.0,28.3,74.0,2.4,1378.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
657.0,6.0,28.1,75.0,1.8,1092.0,23.2,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1171.0,7.0,28.3,72.0,2.0,1200.0,22.7,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1893.0,8.0,28.7,70.0,3.5,1470.0,22.6,0.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
995.0,9.0,29.4,66.0,2.5,1308.0,22.3,0.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
696.0,10.0,30.7,61.0,2.8,1521.0,22.3,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
749.0,11.0,30.7,63.0,3.4,1323.0,22.8,1.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
791.0,12.0,31.1,60.0,2.7,1331.0,22.4,1.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
783.0,13.0,32.3,56.0,3.0,1504.0,22.3,1.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
754.0,14.0,33.0,53.0,1.7,1357.0,22.1,1.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
781.0,15.0,34.0,50.0,3.0,1705.0,22.1,1.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
977.0,16.0,34.1,52.0,2.5,1304.0,22.8,2.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1412.0,17.0,33.2,56.0,2.2,1428.0,23.2,1.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542.0,18.0,32.2,58.0,2.5,1553.0,22.8,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2039.0,19.0,31.7,60.0,2.3,1492.0,22.9,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1935.0,20.0,30.9,67.0,1.7,1470.0,24.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1811.0,21.0,29.7,74.0,2.2,1342.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1767.0,22.0,28.8,76.0,2.8,1231.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1289.0,23.0,28.0,77.0,1.9,1346.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
939.0,0.0,27.7,78.0,1.2,1341.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
718.0,1.0,27.6,79.0,1.0,1261.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
498.0,2.0,27.6,78.0,0.1,1289.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
355.0,3.0,27.7,76.0,0.2,1376.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
252.0,4.0,27.7,75.0,1.0,1360.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
306.0,5.0,27.4,78.0,0.8,1301.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
602.0,6.0,27.4,77.0,0.7,1113.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1175.0,7.0,27.7,75.0,1.2,1103.0,22.8,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1823.0,8.0,28.3,72.0,0.8,1165.0,22.7,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
966.0,9.0,29.1,69.0,1.0,853.0,22.8,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
644.0,10.0,29.5,68.0,1.8,946.0,22.9,0.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
614.0,11.0,30.2,67.0,1.5,1003.0,23.3,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
600.0,12.0,32.0,57.0,1.6,1075.0,22.4,1.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
628.0,13.0,32.4,54.0,0.7,896.0,21.8,1.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
706.0,14.0,33.0,56.0,2.5,879.0,23.0,1.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
774.0,15.0,33.1,58.0,1.9,882.0,23.7,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
920.0,16.0,33.5,57.0,2.8,989.0,23.8,1.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1394.0,17.0,33.1,59.0,2.9,1038.0,24.0,1.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2367.0,18.0,33.2,59.0,1.8,1069.0,24.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1994.0,19.0,32.3,63.0,2.1,1037.0,24.3,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1790.0,20.0,31.0,68.0,1.4,1162.0,24.3,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1868.0,21.0,30.0,74.0,2.7,1056.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1709.0,22.0,29.4,78.0,1.6,1011.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
